election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
ma.uscongress.southern.3.ballot4.1799,1799,Phanuel Bishop,BP0031,null,null,1583,25,-1558,0.98
ma.uscongress.southern.3.ballot3.1799,1799,Stephen Bullock,BS0112,null,null,1533,23,-1510,0.98
ma.uscongress.southern.3.ballot4.1799,1799,Stephen Bullock,BS0112,null,null,1454,13,-1441,0.99
ma.uscongress.southern.3.ballot3.1799,1799,Phanuel Bishop,BP0031,null,null,1317,4,-1313,1.0
ma.uscongress.southern.3.ballot2.1799,1799,Stephen Bullock,BS0112,null,null,929,2,-927,1.0
ma.uscongress.southern.1.ballot2.1799,1799,Micajah Coffin,CM0017,null,null,704,12,-692,0.98
ma.uscongress.southern.3.ballot2.1799,1799,Josiah Dean,DJ0177,null,null,710,37,-673,0.95
ma.uscongress.southern.3.ballot2.1799,1799,Laban Wheaton,WL0029,null,null,625,10,-615,0.98
ma.uscongress.southern.1.ballot2.1799,1799,Samuel Savage,SS0067,null,null,571,4,-567,0.99
ma.uscongress.southern.3.ballot3.1799,1799,Josiah Dean,DJ0177,null,null,339,36,-303,0.89
ma.uscongress.southern.1.ballot2.1799,1799,Jonathan Moore,MJ0304,null,null,99,3,-96,0.97
ma.uscongress.southern.1.ballot3.1799,1799,Micajah Coffin,CM0017,null,null,626,616,-10,0.02
ma.uscongress.southern.3.ballot4.1799,1799,George Leonard,LG0029,null,null,4,2,-2,0.5
ma.uscongress.southern.1.ballot2.1799,1799,Asa Pease,PA0058,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Beriah Norton,NB0008,null,null,135,135,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Ebenezer Bacon,BE0028,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Israel Fearing,FI0005,null,null,2,2,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Jonathan Moore,MJ0304,null,null,99,99,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Lemuel Williams,WL0031,null,null,634,634,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Micajah Coffin,CM0017,null,null,704,704,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Randall Rice,RR0034,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot2.1799,1799,Samuel Savage,SS0067,null,null,571,571,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Aaron Davis,DA0042,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,David Scudder,SD0011,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,David Thacher,TD0008,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Ebenezer White,WE0073,null,null,3,3,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Edward Pope,PE0045,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Jonathan Moore,MJ0304,null,null,16,16,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Laben Coffin,CL0017,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Lemuel Williams,WL0031,null,null,774,774,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Moses Hallet,HM0027,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Samuel Savage,SS0067,null,null,719,719,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Stafford Hammond,HS0302,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,Stephen Barden,BS0082,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot3.1799,1799,William Hammatt,HW0183,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Edward Bacon,BE0041,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Isaac Coffin,CI0010,null,null,32,32,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Israel Fearing,FI0005,null,null,2,2,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Lemuel Williams,WL0031,null,null,537,537,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Levi Inne,IL0001,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Micajah Coffin,CM0017,null,null,302,302,0,0.0
ma.uscongress.southern.1.ballot4.1799,1799,Samuel Savage,SS0067,null,null,313,313,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,Fearing,null,null,null,4,4,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,Isaac Coffin,CI0010,null,null,2,2,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,John Williams,WJ0428,null,null,1,1,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,Lemuel Williams,WL0031,null,null,636,636,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,Micajah Coffin,CM0017,null,null,214,214,0,0.0
ma.uscongress.southern.1.ballot5.1799,1799,Samuel Savage,SS0067,null,null,21,21,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Charles Page,PC0047,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,George Leonard,LG0029,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Josiah Dean,DJ0177,null,null,710,710,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Laban Wheaton,WL0029,null,null,625,625,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Nathan Woodward,WN0028,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Nicholas Tillinghurt,TN0022,null,null,8,8,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Paul Ware,WP0024,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Phanuel Bishop,BP0031,null,null,526,526,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Samuel Day,DS0033,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Samuel Tobey,TS0050,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot2.1799,1799,Stephen Bullock,BS0112,null,null,929,929,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Abel Babbit,BA0092,null,null,4,4,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Allen Tillighart,TA0031,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Amos Harvy,HA0104,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Daniel Goodwin,GD0022,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Darius Chace,CD0044,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Ephraim Martin,ME0040,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,George Leonard,LG0029,null,null,14,14,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,James Henry,HJ0414,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Jonathan Ingersoll,IJ0013,null,null,1,1,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Josiah Dean,DJ0177,null,null,339,339,0,0.0
ma.uscongress.southern.3.ballot3.1799,1799,Nicholas Tillinghurt,TN0022,null,null,1,1,0,0.0
