election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
nc.uscongress1.1790,1790,John Baptist Ashe,AJ0212,Anti-Federalist,A02,3,1335,1332,1.0
nc.uscongress1.1790,1790,Nathaniel Macon,MN0068,null,null,169,1133,964,0.85
nc.uscongress1.1790,1790,Stephen Moore,MS0117,null,null,9,244,235,0.96
nc.uscongress4.1790,1790,Joseph MacDowell,MJ0540,Federalist,A01,213,NA,-213,1.0
nc.uscongress3.1790,1790,Timothy Bloodworth,BT0199,Anti-Federalist,A02,182,NA,-182,1.0
nc.uscongress4.1790,1790,John Steele,SJ0192,Anti-Federalist,A02,87,NA,-87,1.0
nc.uscongress2.1790,1790,Stephen Cabarrus,CS0145,Anti-Federalist,A02,784,757,-27,0.03
nc.uscongress1.1790,1790,Parsons,null,null,null,0,18,18,1.0
nc.uscongress3.1790,1790,Benjamin Smith,SB0058,Federalist,A01,3,NA,-3,1.0
nc.uscongress4.1790,1790,Waightstill Avery,AW0018,null,null,1,NA,-1,1.0
nc.uscongress2.1790,1790,Cullin Polok,PC0031,null,null,1,1,0,0.0
nc.uscongress2.1790,1790,Hugh Williamson,WH0019,Federalist,A01,2150,2150,0,0.0
nc.uscongress5.1790,1790,John Sevier,SJ0166,Federalist,A01,0,NA,0,NaN
