file,congress,statename,id,district,startcong,endcong
districtShapes/districts006.dbf,6,North Carolina,037003007008,8,3,7
districtShapes/districts006.dbf,6,North Carolina,037003007009,9,3,7
districtShapes/districts006.dbf,6,Rhode Island,044003027000,0,3,27
districtShapes/districts006.dbf,6,South Carolina,045003007001,1,3,7
districtShapes/districts006.dbf,6,South Carolina,045003007002,2,3,7
districtShapes/districts006.dbf,6,South Carolina,045003007003,3,3,7
districtShapes/districts006.dbf,6,South Carolina,045003007004,4,3,7
districtShapes/districts006.dbf,6,South Carolina,045003007005,5,3,7
districtShapes/districts006.dbf,6,South Carolina,045003007006,6,3,7
districtShapes/districts006.dbf,6,New York,036006007002,2,6,7
districtShapes/districts006.dbf,6,New York,036006007004,4,6,7
districtShapes/districts006.dbf,6,Tennessee,0470060070-1,-1,6,7
districtShapes/districts006.dbf,6,Tennessee,047006007000,0,6,7
districtShapes/districts006.dbf,6,Virginia,051003007010,10,3,7
districtShapes/districts006.dbf,6,Virginia,051003007011,11,3,7
districtShapes/districts006.dbf,6,Virginia,051003007012,12,3,7
districtShapes/districts006.dbf,6,Virginia,051003007013,13,3,7
districtShapes/districts006.dbf,6,Virginia,051003007014,14,3,7
districtShapes/districts006.dbf,6,Virginia,051003007015,15,3,7
districtShapes/districts006.dbf,6,Virginia,051003007016,16,3,7
districtShapes/districts006.dbf,6,Virginia,051003007017,17,3,7
districtShapes/districts006.dbf,6,Virginia,051003007018,18,3,7
districtShapes/districts006.dbf,6,Virginia,051003007019,19,3,7
districtShapes/districts006.dbf,6,Virginia,051003007001,1,3,7
districtShapes/districts006.dbf,6,Virginia,051003007002,2,3,7
districtShapes/districts006.dbf,6,Virginia,051003007003,3,3,7
districtShapes/districts006.dbf,6,Virginia,051003007004,4,3,7
districtShapes/districts006.dbf,6,Virginia,051003007005,5,3,7
districtShapes/districts006.dbf,6,Virginia,051003007006,6,3,7
districtShapes/districts006.dbf,6,Virginia,051003007007,7,3,7
districtShapes/districts006.dbf,6,Virginia,051003007008,8,3,7
districtShapes/districts006.dbf,6,Virginia,051003007009,9,3,7
districtShapes/districts006.dbf,6,Pennsylvania,042004006010,10,4,6
districtShapes/districts006.dbf,6,Pennsylvania,042004006011,11,4,6
districtShapes/districts006.dbf,6,Pennsylvania,042004006012,12,4,6
districtShapes/districts006.dbf,6,Pennsylvania,042004006001,1,4,6
districtShapes/districts006.dbf,6,Pennsylvania,042004006002,2,4,6
districtShapes/districts007.dbf,7,Ohio,0390070080-1,-1,7,8
districtShapes/districts007.dbf,7,Ohio,039007008000,0,7,8
districtShapes/districts007.dbf,7,Maryland,024003007003,3,3,7
districtShapes/districts007.dbf,7,Maryland,024003007004,4,3,7
districtShapes/districts007.dbf,7,Maryland,024003007005,5,3,7
districtShapes/districts007.dbf,7,Maryland,024003007006,6,3,7
districtShapes/districts007.dbf,7,Maryland,024003007007,7,3,7
districtShapes/districts007.dbf,7,Maryland,024003007008,8,3,7
districtShapes/districts007.dbf,7,Vermont,050007007001,1,7,7
districtShapes/districts007.dbf,7,Vermont,050007007002,2,7,7
districtShapes/districts007.dbf,7,New York,036006007010,10,6,7
districtShapes/districts007.dbf,7,New York,036006007001,1,6,7
districtShapes/districts007.dbf,7,New York,036006007003,3,6,7
districtShapes/districts007.dbf,7,Connecticut,009003007000,0,3,7
districtShapes/districts007.dbf,7,Georgia,0130030070-1,-1,3,7
districtShapes/districts007.dbf,7,Georgia,013003007000,0,3,7
districtShapes/districts007.dbf,7,Delaware,010001012000,0,1,12
districtShapes/districts007.dbf,7,Kentucky,021007007001,1,7,7
districtShapes/districts007.dbf,7,Kentucky,021007007002,2,7,7
districtShapes/districts007.dbf,7,Maryland,024003007001,1,3,7
districtShapes/districts007.dbf,7,Maryland,024003007002,2,3,7
districtShapes/districts007.dbf,7,Massachusetts,025004007010,10,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007011,11,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007012,12,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007013,13,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007014,14,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007001,1,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007002,2,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007003,3,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007004,4,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007005,5,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007006,6,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007007,7,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007008,8,4,7
districtShapes/districts007.dbf,7,Massachusetts,025004007009,9,4,7
districtShapes/districts007.dbf,7,New York,036006007005,5,6,7
districtShapes/districts007.dbf,7,New York,036006007006,6,6,7
districtShapes/districts007.dbf,7,New York,036006007007,7,6,7
districtShapes/districts007.dbf,7,New York,036006007008,8,6,7
districtShapes/districts007.dbf,7,New York,036006007009,9,6,7
districtShapes/districts007.dbf,7,New Hampshire,033003007000,0,3,7
districtShapes/districts007.dbf,7,New Jersey,034007007000,0,7,7
districtShapes/districts007.dbf,7,North Carolina,037003007001,1,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007010,10,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007002,2,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007003,3,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007004,4,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007005,5,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007006,6,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007007,7,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007008,8,3,7
districtShapes/districts007.dbf,7,North Carolina,037003007009,9,3,7
districtShapes/districts007.dbf,7,Rhode Island,044003027000,0,3,27
districtShapes/districts007.dbf,7,South Carolina,045003007001,1,3,7
districtShapes/districts007.dbf,7,South Carolina,045003007002,2,3,7
districtShapes/districts007.dbf,7,South Carolina,045003007003,3,3,7
districtShapes/districts007.dbf,7,South Carolina,045003007004,4,3,7
districtShapes/districts007.dbf,7,South Carolina,045003007005,5,3,7
districtShapes/districts007.dbf,7,South Carolina,045003007006,6,3,7
districtShapes/districts007.dbf,7,New York,036006007002,2,6,7
districtShapes/districts007.dbf,7,New York,036006007004,4,6,7
districtShapes/districts007.dbf,7,Tennessee,0470060070-1,-1,6,7
districtShapes/districts007.dbf,7,Tennessee,047006007000,0,6,7
districtShapes/districts007.dbf,7,Virginia,051003007010,10,3,7
districtShapes/districts007.dbf,7,Virginia,051003007011,11,3,7
districtShapes/districts007.dbf,7,Virginia,051003007012,12,3,7
districtShapes/districts007.dbf,7,Virginia,051003007013,13,3,7
districtShapes/districts007.dbf,7,Virginia,051003007014,14,3,7
districtShapes/districts007.dbf,7,Virginia,051003007015,15,3,7
districtShapes/districts007.dbf,7,Virginia,051003007016,16,3,7
districtShapes/districts007.dbf,7,Virginia,051003007017,17,3,7
districtShapes/districts007.dbf,7,Virginia,051003007018,18,3,7
districtShapes/districts007.dbf,7,Virginia,051003007019,19,3,7
districtShapes/districts007.dbf,7,Virginia,051003007001,1,3,7
districtShapes/districts007.dbf,7,Virginia,051003007002,2,3,7
districtShapes/districts007.dbf,7,Virginia,051003007003,3,3,7
districtShapes/districts007.dbf,7,Virginia,051003007004,4,3,7
districtShapes/districts007.dbf,7,Virginia,051003007005,5,3,7
districtShapes/districts007.dbf,7,Virginia,051003007006,6,3,7
districtShapes/districts007.dbf,7,Virginia,051003007007,7,3,7
districtShapes/districts007.dbf,7,Virginia,051003007008,8,3,7
districtShapes/districts007.dbf,7,Virginia,051003007009,9,3,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007010,10,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007011,11,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007012,12,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007001,1,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007002,2,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007003,3,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007004,4,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007005,5,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007006,6,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007007,7,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007008,8,7,7
districtShapes/districts007.dbf,7,Pennsylvania,042007007009,9,7,7
districtShapes/districts008.dbf,8,Ohio,0390070080-1,-1,7,8
districtShapes/districts008.dbf,8,Ohio,039007008000,0,7,8
districtShapes/districts008.dbf,8,Massachusetts,025008012011,11,8,12
districtShapes/districts008.dbf,8,New York,036008008017,17,8,8
districtShapes/districts008.dbf,8,Vermont,050008012001,1,8,12
districtShapes/districts008.dbf,8,Vermont,050008012002,2,8,12
districtShapes/districts008.dbf,8,Vermont,050008012003,3,8,12
districtShapes/districts008.dbf,8,Vermont,050008012004,4,8,12
districtShapes/districts008.dbf,8,Virginia,051008009001,1,8,9
districtShapes/districts008.dbf,8,Connecticut,009008024000,0,8,24
districtShapes/districts008.dbf,8,Georgia,0130080080-1,-1,8,8
districtShapes/districts008.dbf,8,Georgia,013008008000,0,8,8
districtShapes/districts008.dbf,8,Delaware,010001012000,0,1,12
districtShapes/districts008.dbf,8,Kentucky,021008012001,1,8,12
districtShapes/districts008.dbf,8,Kentucky,021008012002,2,8,12
districtShapes/districts008.dbf,8,Kentucky,021008012003,3,8,12
districtShapes/districts008.dbf,8,Kentucky,021008012004,4,8,12
districtShapes/districts008.dbf,8,Kentucky,021008012005,5,8,12
districtShapes/districts008.dbf,8,Kentucky,021008012006,6,8,12
districtShapes/districts008.dbf,8,Maryland,024008022001,1,8,22
districtShapes/districts008.dbf,8,Maryland,024008022002,2,8,22
districtShapes/districts008.dbf,8,Maryland,024008022003,3,8,22
districtShapes/districts008.dbf,8,Maryland,024008022004,4,8,22
districtShapes/districts008.dbf,8,Maryland,024008022005,5,8,22
districtShapes/districts008.dbf,8,Maryland,024008022006,6,8,22
districtShapes/districts008.dbf,8,Maryland,024008022007,7,8,22
districtShapes/districts008.dbf,8,Maryland,024008022008,8,8,22
districtShapes/districts008.dbf,8,Massachusetts,025008012010,10,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012012,12,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012013,13,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012014,14,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012015,15,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012016,16,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012017,17,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012001,1,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012002,2,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012003,3,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012004,4,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012005,5,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012006,6,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012007,7,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012008,8,8,12
districtShapes/districts008.dbf,8,Massachusetts,025008012009,9,8,12
districtShapes/districts008.dbf,8,New Hampshire,033008012000,0,8,12
districtShapes/districts008.dbf,8,New Jersey,034008012000,0,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012001,1,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012010,10,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012011,11,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012012,12,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012002,2,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012003,3,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012004,4,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012005,5,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012006,6,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012007,7,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012008,8,8,12
districtShapes/districts008.dbf,8,North Carolina,037008012009,9,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012001,1,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012010,10,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012011,11,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012002,2,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012003,3,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012004,4,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012005,5,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012006,6,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012007,7,8,12
districtShapes/districts008.dbf,8,New York,036008008002,2,8,8
districtShapes/districts008.dbf,8,New York,036008008003,3,8,8
districtShapes/districts008.dbf,8,New York,036008008004,4,8,8
districtShapes/districts008.dbf,8,New York,036008008005,5,8,8
districtShapes/districts008.dbf,8,New York,036008008006,6,8,8
districtShapes/districts008.dbf,8,New York,036008008007,7,8,8
districtShapes/districts008.dbf,8,New York,036008008008,8,8,8
districtShapes/districts008.dbf,8,New York,036008008009,9,8,8
districtShapes/districts008.dbf,8,New York,036008008001,1,8,8
districtShapes/districts008.dbf,8,Pennsylvania,042008012008,8,8,12
districtShapes/districts008.dbf,8,Pennsylvania,042008012009,9,8,12
districtShapes/districts008.dbf,8,Rhode Island,044003027000,0,3,27
districtShapes/districts008.dbf,8,South Carolina,045008012001,1,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012002,2,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012003,3,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012004,4,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012005,5,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012006,6,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012007,7,8,12
districtShapes/districts008.dbf,8,South Carolina,045008012008,8,8,12
districtShapes/districts008.dbf,8,Virginia,051008009010,10,8,9
districtShapes/districts008.dbf,8,Virginia,051008009011,11,8,9
districtShapes/districts008.dbf,8,Virginia,051008009012,12,8,9
districtShapes/districts008.dbf,8,Virginia,051008009013,13,8,9
districtShapes/districts008.dbf,8,Virginia,051008009014,14,8,9
districtShapes/districts008.dbf,8,Virginia,051008009015,15,8,9
districtShapes/districts008.dbf,8,Virginia,051008009016,16,8,9
districtShapes/districts008.dbf,8,Virginia,051008009017,17,8,9
districtShapes/districts008.dbf,8,Virginia,051008009018,18,8,9
districtShapes/districts008.dbf,8,Virginia,051008009019,19,8,9
districtShapes/districts008.dbf,8,Virginia,051008009002,2,8,9
districtShapes/districts008.dbf,8,Virginia,051008009020,20,8,9
districtShapes/districts008.dbf,8,Virginia,051008009021,21,8,9
districtShapes/districts008.dbf,8,Virginia,051008009022,22,8,9
districtShapes/districts008.dbf,8,Virginia,051008009003,3,8,9
districtShapes/districts008.dbf,8,Virginia,051008009004,4,8,9
districtShapes/districts008.dbf,8,Virginia,051008009005,5,8,9
districtShapes/districts008.dbf,8,Virginia,051008009006,6,8,9
districtShapes/districts008.dbf,8,Virginia,051008009007,7,8,9
districtShapes/districts008.dbf,8,Virginia,051008009008,8,8,9
districtShapes/districts008.dbf,8,Virginia,051008009009,9,8,9
districtShapes/districts008.dbf,8,Tennessee,0470080080-1,-1,8,8
districtShapes/districts008.dbf,8,Tennessee,047008008000,0,8,8
districtShapes/districts008.dbf,8,New York,036008008010,10,8,8
districtShapes/districts008.dbf,8,New York,036008008011,11,8,8
districtShapes/districts008.dbf,8,New York,036008008012,12,8,8
districtShapes/districts008.dbf,8,New York,036008008013,13,8,8
districtShapes/districts008.dbf,8,New York,036008008014,14,8,8
districtShapes/districts008.dbf,8,New York,036008008015,15,8,8
districtShapes/districts008.dbf,8,New York,036008008016,16,8,8
districtShapes/districts009.dbf,9,Ohio,039009012000,0,9,12
districtShapes/districts009.dbf,9,Massachusetts,025008012011,11,8,12
districtShapes/districts009.dbf,9,New York,036009010002,2,9,10
districtShapes/districts009.dbf,9,Vermont,050008012001,1,8,12
districtShapes/districts009.dbf,9,Vermont,050008012002,2,8,12
districtShapes/districts009.dbf,9,Vermont,050008012003,3,8,12
districtShapes/districts009.dbf,9,Vermont,050008012004,4,8,12
districtShapes/districts009.dbf,9,Virginia,051008009001,1,8,9
districtShapes/districts009.dbf,9,Connecticut,009008024000,0,8,24
districtShapes/districts009.dbf,9,Georgia,0130090090-1,-1,9,9
districtShapes/districts009.dbf,9,Georgia,013009009000,0,9,9
districtShapes/districts009.dbf,9,New York,036009010001,1,9,10
districtShapes/districts009.dbf,9,Delaware,010001012000,0,1,12
districtShapes/districts009.dbf,9,Kentucky,021008012001,1,8,12
districtShapes/districts009.dbf,9,Kentucky,021008012002,2,8,12
districtShapes/districts009.dbf,9,Kentucky,021008012003,3,8,12
districtShapes/districts009.dbf,9,Kentucky,021008012004,4,8,12
districtShapes/districts009.dbf,9,Kentucky,021008012005,5,8,12
districtShapes/districts009.dbf,9,Kentucky,021008012006,6,8,12
districtShapes/districts009.dbf,9,Maryland,024008022001,1,8,22
districtShapes/districts009.dbf,9,Maryland,024008022002,2,8,22
districtShapes/districts009.dbf,9,Maryland,024008022003,3,8,22
districtShapes/districts009.dbf,9,Maryland,024008022004,4,8,22
districtShapes/districts009.dbf,9,Maryland,024008022005,5,8,22
districtShapes/districts009.dbf,9,Maryland,024008022006,6,8,22
districtShapes/districts009.dbf,9,Maryland,024008022007,7,8,22
districtShapes/districts009.dbf,9,Maryland,024008022008,8,8,22
districtShapes/districts009.dbf,9,New York,036009010016,16,9,10
districtShapes/districts009.dbf,9,New York,036009010017,17,9,10
districtShapes/districts009.dbf,9,New York,036009010003,3,9,10
districtShapes/districts009.dbf,9,New York,036009010004,4,9,10
districtShapes/districts009.dbf,9,New York,036009010005,5,9,10
districtShapes/districts009.dbf,9,New York,036009010006,6,9,10
districtShapes/districts009.dbf,9,New York,036009010007,7,9,10
districtShapes/districts009.dbf,9,New York,036009010008,8,9,10
districtShapes/districts009.dbf,9,New York,036009010009,9,9,10
districtShapes/districts009.dbf,9,Massachusetts,025008012010,10,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012012,12,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012013,13,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012014,14,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012015,15,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012016,16,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012017,17,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012001,1,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012002,2,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012003,3,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012004,4,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012005,5,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012006,6,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012007,7,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012008,8,8,12
districtShapes/districts009.dbf,9,Massachusetts,025008012009,9,8,12
districtShapes/districts009.dbf,9,New Hampshire,033008012000,0,8,12
districtShapes/districts009.dbf,9,New Jersey,034008012000,0,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012001,1,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012010,10,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012011,11,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012012,12,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012002,2,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012003,3,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012004,4,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012005,5,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012006,6,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012007,7,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012008,8,8,12
districtShapes/districts009.dbf,9,North Carolina,037008012009,9,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012001,1,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012010,10,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012011,11,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012002,2,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012003,3,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012004,4,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012005,5,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012006,6,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012007,7,8,12
districtShapes/districts009.dbf,9,New York,036009010010,10,9,10
districtShapes/districts009.dbf,9,New York,036009010011,11,9,10
districtShapes/districts009.dbf,9,New York,036009010012,12,9,10
districtShapes/districts009.dbf,9,New York,036009010013,13,9,10
districtShapes/districts009.dbf,9,New York,036009010014,14,9,10
districtShapes/districts009.dbf,9,New York,036009010015,15,9,10
districtShapes/districts009.dbf,9,Pennsylvania,042008012008,8,8,12
districtShapes/districts009.dbf,9,Pennsylvania,042008012009,9,8,12
districtShapes/districts009.dbf,9,Rhode Island,044003027000,0,3,27
districtShapes/districts009.dbf,9,South Carolina,045008012001,1,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012002,2,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012003,3,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012004,4,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012005,5,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012006,6,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012007,7,8,12
districtShapes/districts009.dbf,9,South Carolina,045008012008,8,8,12
districtShapes/districts009.dbf,9,Virginia,051008009010,10,8,9
districtShapes/districts009.dbf,9,Virginia,051008009011,11,8,9
districtShapes/districts009.dbf,9,Virginia,051008009012,12,8,9
districtShapes/districts009.dbf,9,Virginia,051008009013,13,8,9
districtShapes/districts009.dbf,9,Virginia,051008009014,14,8,9
districtShapes/districts009.dbf,9,Virginia,051008009015,15,8,9
districtShapes/districts009.dbf,9,Virginia,051008009016,16,8,9
districtShapes/districts009.dbf,9,Virginia,051008009017,17,8,9
districtShapes/districts009.dbf,9,Virginia,051008009018,18,8,9
districtShapes/districts009.dbf,9,Virginia,051008009019,19,8,9
districtShapes/districts009.dbf,9,Virginia,051008009002,2,8,9
districtShapes/districts009.dbf,9,Virginia,051008009020,20,8,9
districtShapes/districts009.dbf,9,Virginia,051008009021,21,8,9
districtShapes/districts009.dbf,9,Virginia,051008009022,22,8,9
districtShapes/districts009.dbf,9,Virginia,051008009003,3,8,9
districtShapes/districts009.dbf,9,Virginia,051008009004,4,8,9
districtShapes/districts009.dbf,9,Virginia,051008009005,5,8,9
districtShapes/districts009.dbf,9,Virginia,051008009006,6,8,9
districtShapes/districts009.dbf,9,Virginia,051008009007,7,8,9
districtShapes/districts009.dbf,9,Virginia,051008009008,8,8,9
districtShapes/districts009.dbf,9,Virginia,051008009009,9,8,9
districtShapes/districts009.dbf,9,Tennessee,0470090090-1,-1,9,9
districtShapes/districts009.dbf,9,Tennessee,047009009001,1,9,9
districtShapes/districts009.dbf,9,Tennessee,047009009002,2,9,9
districtShapes/districts009.dbf,9,Tennessee,047009009003,3,9,9
districtShapes/districts010.dbf,10,Ohio,039009012000,0,9,12
districtShapes/districts010.dbf,10,Massachusetts,025008012011,11,8,12
districtShapes/districts010.dbf,10,New York,036009010002,2,9,10
districtShapes/districts010.dbf,10,Vermont,050008012001,1,8,12
districtShapes/districts010.dbf,10,Vermont,050008012002,2,8,12
districtShapes/districts010.dbf,10,Vermont,050008012003,3,8,12
districtShapes/districts010.dbf,10,Vermont,050008012004,4,8,12
districtShapes/districts010.dbf,10,Virginia,051010012001,1,10,12
districtShapes/districts010.dbf,10,Virginia,051010012010,10,10,12
districtShapes/districts010.dbf,10,Connecticut,009008024000,0,8,24
districtShapes/districts010.dbf,10,Georgia,0130100120-1,-1,10,12
districtShapes/districts010.dbf,10,Georgia,013010012000,0,10,12
districtShapes/districts010.dbf,10,New York,036009010001,1,9,10
districtShapes/districts010.dbf,10,Delaware,010001012000,0,1,12
districtShapes/districts010.dbf,10,Kentucky,021008012001,1,8,12
districtShapes/districts010.dbf,10,Kentucky,021008012002,2,8,12
districtShapes/districts010.dbf,10,Kentucky,021008012003,3,8,12
districtShapes/districts010.dbf,10,Kentucky,021008012004,4,8,12
districtShapes/districts010.dbf,10,Kentucky,021008012005,5,8,12
districtShapes/districts010.dbf,10,Kentucky,021008012006,6,8,12
districtShapes/districts010.dbf,10,Maryland,024008022001,1,8,22
districtShapes/districts010.dbf,10,Maryland,024008022002,2,8,22
districtShapes/districts010.dbf,10,Maryland,024008022003,3,8,22
districtShapes/districts010.dbf,10,Maryland,024008022004,4,8,22
districtShapes/districts010.dbf,10,Maryland,024008022005,5,8,22
districtShapes/districts010.dbf,10,Maryland,024008022006,6,8,22
districtShapes/districts010.dbf,10,Maryland,024008022007,7,8,22
districtShapes/districts010.dbf,10,Maryland,024008022008,8,8,22
districtShapes/districts010.dbf,10,New York,036009010016,16,9,10
districtShapes/districts010.dbf,10,New York,036009010017,17,9,10
districtShapes/districts010.dbf,10,New York,036009010003,3,9,10
districtShapes/districts010.dbf,10,New York,036009010004,4,9,10
districtShapes/districts010.dbf,10,New York,036009010005,5,9,10
districtShapes/districts010.dbf,10,New York,036009010006,6,9,10
districtShapes/districts010.dbf,10,New York,036009010007,7,9,10
districtShapes/districts010.dbf,10,New York,036009010008,8,9,10
districtShapes/districts010.dbf,10,New York,036009010009,9,9,10
districtShapes/districts010.dbf,10,Massachusetts,025008012010,10,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012012,12,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012013,13,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012014,14,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012015,15,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012016,16,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012017,17,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012001,1,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012002,2,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012003,3,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012004,4,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012005,5,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012006,6,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012007,7,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012008,8,8,12
districtShapes/districts010.dbf,10,Massachusetts,025008012009,9,8,12
districtShapes/districts010.dbf,10,New Hampshire,033008012000,0,8,12
districtShapes/districts010.dbf,10,New Jersey,034008012000,0,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012001,1,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012010,10,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012011,11,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012012,12,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012002,2,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012003,3,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012004,4,8,12
districtShapes/districts010.dbf,10,North Carolina,037008012005,5,8,12
