election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
ny.uscongress17.1806,1806,Silas Halsey,HS0138,Lewisite,A08,1870,1570,-300,0.16
ny.uscongress17.1806,1806,Daniel W. Lewis,LD0014,Federalist,A01,1779,1676,-103,0.06
ny.uscongress17.1806,1806,John Harris,HJ0541,Republican,A03,1818,1768,-50,0.03
ny.uscongress17.1806,1806,Septimus Evans,ES0028,null,null,29,7,-22,0.76
ny.uscongress2and3.1806,1806,Nicholas Fish,FN0016,Federalist,A01,3679,3688,9,0.0
ny.uscongress15.1806,1806,William Kirkpatrick,KW0057,Lewisite,A08,2628,2630,2,0.0
ny.uscongress4.1806,1806,Peter Tallman,TP0036,Republican,A03,134,136,2,0.01
ny.uscongress7.1806,1806,Johannes Bruyn,BJ0667,Republican,A03,515,517,2,0.0
ny.uscongress1.1806,1806,Eliphalet Wickes,WE0088,null,null,1,1,0,0.0
ny.uscongress1.1806,1806,James Hardenburgh,HJ0563,null,null,1,1,0,0.0
ny.uscongress1.1806,1806,John D. Ditmas,DJ0323,null,null,3,3,0,0.0
ny.uscongress1.1806,1806,John Fleet,FJ0203,null,null,3,3,0,0.0
ny.uscongress1.1806,1806,Richard Peters,PR0082,null,null,1,1,0,0.0
ny.uscongress1.1806,1806,Richard Riker,RR0039,null,null,3,3,0,0.0
ny.uscongress1.1806,1806,Samuel Riker,RS0063,Republican,A03,1499,1499,0,0.0
ny.uscongress1.1806,1806,Thomas S. Lester,LT0062,null,null,1,1,0,0.0
ny.uscongress10.1806,1806,Hosea Moffet,MH0061,Federalist,A01,1221,1221,0,0.0
ny.uscongress10.1806,1806,Isaac Danforth,DI0012,null,null,1,1,0,0.0
ny.uscongress10.1806,1806,Jacob Snell,SJ0665,null,null,6,6,0,0.0
ny.uscongress10.1806,1806,Joseph Sheldon,SJ0587,null,null,1,1,0,0.0
ny.uscongress10.1806,1806,Josiah Masters,MJ0439,Republican,A03,1284,1284,0,0.0
ny.uscongress11.1806,1806,Asahel Porter,PA0073,Federalist,A01,1381,1381,0,0.0
ny.uscongress11.1806,1806,Benjamin Mooers,MB0043,null,null,3,3,0,0.0
ny.uscongress11.1806,1806,Benjamin Stafford,SB0020,null,null,1,1,0,0.0
ny.uscongress11.1806,1806,Caleb Nichols,NC0015,null,null,1,1,0,0.0
ny.uscongress11.1806,1806,Ezekiel Montgomery,ME0061,null,null,1,1,0,0.0
ny.uscongress11.1806,1806,Jacob Snell,SJ0665,null,null,12,12,0,0.0
ny.uscongress11.1806,1806,John Thompson,TJ0297,Republican,A03,2018,2018,0,0.0
ny.uscongress11.1806,1806,Nathaniel Z. Platt,PN0030,Federalist,A01,8,8,0,0.0
ny.uscongress11.1806,1806,Peter Sailly,SP0076,Lewisite,A08,91,91,0,0.0
ny.uscongress11.1806,1806,Stephen Cuyler,CS0117,null,null,2,2,0,0.0
ny.uscongress11.1806,1806,William Bailey,BW0188,null,null,1,1,0,0.0
ny.uscongress12.1806,1806,Alexander MacNish,MA0015,null,null,1,1,0,0.0
ny.uscongress12.1806,1806,Andrew Haggart,HA0131,null,null,1,1,0,0.0
ny.uscongress12.1806,1806,Andrew Proudfit,PA0069,null,null,1,1,0,0.0
ny.uscongress12.1806,1806,Anthony J. Blanchard,BA0147,null,null,18,18,0,0.0
ny.uscongress12.1806,1806,Asa Fitch,FA0038,null,null,15,15,0,0.0
ny.uscongress12.1806,1806,Chauncey Stewart,SC0139,null,null,5,5,0,0.0
ny.uscongress12.1806,1806,Daniel Mason,MD0103,null,null,2,2,0,0.0
