election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Jacob Shearer,SJ1092,Republican,A03,1,2521
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,James Engle,EJ0177,Republican,A03,2,2519
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,John Thompson,TJ0434,Republican,A03,3,2478
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Christian Sheetz,SC0129,Republican,A03,4,2475
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,George S. Bensell,BG0117,Republican,A03,5,2447
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Michael Leib,LM0058,Republican,A03,6,2316
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Jacob Holgate,HJ0818,Federalist,A01,7,1652
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Jonathan Roberts,RJ0377,Federalist,A01,8,1499
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Jacob Coates,CJ0782,Federalist,A01,9,1494
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Nathan Jones,JN0018,Federalist,A01,10,1492
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Derick Peterson,PD0073,Federalist,A01,11,1470
pa.assembly.philadelphia.1806,1806-10,1806,General,"Pennsylvania 1806 House of Representatives, Philadelphia County",House of Representatives,ON064,Joshua Humphreys,HJ0877,Federalist,A01,12,1440
