election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,John Beckett,BJ0401,Republican,A03,1,359
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,Daniel Kent,KD0011,Republican,A03,2,356
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,John Dare,DJ0154,Federalist,A01,3,345
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,James A. Dalyrmple,DJ0161,Republican,A03,4,340
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,Joseph W. Reynolds,RJ0111,Federalist,A01,5,338
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,Mordecai Smith,SM0039,Republican,A03,6,334
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,John J. Brooke,BJ0402,Federalist,A01,7,327
md.assembly.calvert.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Calvert County",House of Delegates,ON063,Samuel Turner,TS0015,Federalist,A01,8,318
