election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,George Baer,BG0023,Federalist,A01,1,2734
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,John H. Thomas,TJ0187,Federalist,A01,2,2702
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,John Thomas,TJ0160,Federalist,A01,3,2697
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,Francis B. Sappington,SF0006,Federalist,A01,4,2692
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,Thomas Hawkins,HT0013,Republican,A03,5,2363
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,Benjamin Briggs,BB0006,Republican,A03,6,2315
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,James MacHaffie,MJ0268,Republican,A03,7,2309
md.assembly.frederick.county.1808,1808,1808,General,"Maryland 1808 House of Delegates, Frederick County",House of Delegates,ON063,Henry Kuhn,KH0004,Republican,A03,8,2307
