election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Edward Orrick,OE0010,Republican,A03,1,1292
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Tobias E. Stansbury,ST0095,Republican,A03,2,1232
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Abraham H. Price,PA0036,Republican,A03,3,1069
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Adam Showers,SA0045,Republican,A03,4,1066
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,John B. Snowden,SJ0287,Republican,A03,5,717
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,John T. Worthington,WJ0162,Republican,A03,6,636
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Ebenezer S. Thomas,TE0030,Republican,A03,7,454
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,Elias Brown,BE0077,Republican,A03,8,169
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,John Edler,EJ0063,Republican,A03,9,80
md.assembly.baltimore.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Baltimore County",House of Delegates,ON063,William Merryman,MW0098,Republican,A03,10,4
