election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,George C. Washington,WG0023,Federalist,A01,1,803
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Ephraim Gaither,GE0040,Federalist,A01,2,786
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Ezekiah Linthicum,LE0027,Federalist,A01,3,744
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Benjamin S. Forrest,FB0008,Federalist,A01,4,736
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Solomon Davis,DS0036,Republican,A03,5,627
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Edward Burgess,BE0075,Republican,A03,6,602
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,William Wilson,WW0106,Republican,A03,7,584
md.assembly.montgomery.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Montgomery County",House of Delegates,ON063,Zadock Magruder,MZ0004,Republican,A03,8,572
