candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
3,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Israel D. Maulsby,MI0009,Republican,A03,1238
2,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Alexander Norris,NA0014,Republican,A03,1535
1,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,James Steele,SJ0310,Republican,A03,1575
4,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,George Henderson,HG0035,Republican,A03,1052
5,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Abraham Jarrett,JA0018,null,null,743
6,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Henry P. Ruff,RH0018,null,null,108
7,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,William H. Allen,AW0016,null,null,31
8,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Abel Anderson,AA0038,null,null,3
9,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,William Mills,MW0030,null,null,1
10,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,Samuel Curry,CS0105,null,null,1
11,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,John G. Grindall,GJ0127,null,null,1
12,Harford,md.assembly.harford.county.1818,1818,1818,General,"Maryland 1818 House of Delegates, Harford County",House of Delegates,ON063,John Norris,NJ0186,null,null,1
