election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,Ara Spence,SA0049,Republican,A03,1,1052
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,William Quinton,QW0001,Republican,A03,2,1046
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,John S. Spence,SJ0312,Republican,A03,3,1046
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,William Riley,RW0047,Republican,A03,4,1024
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,Ephraim K. Wilson,WE0025,Federalist,A01,5,1015
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,Thomas N. Williams,WT0034,Federalist,A01,6,1012
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,Charles Parker,PC0012,Federalist,A01,7,959
md.assembly.worcester.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Worcester County",House of Delegates,ON063,James Powell,PJ0174,Federalist,A01,8,924
