election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Israel D. Maulsby,MI0009,Republican,A03,1,1101
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Alexander Norris,NA0014,Republican,A03,2,1003
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Henry Hall,HH0022,Republican,A03,3,841
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,John Forwood,FJ0063,Republican,A03,4,762
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,William H. Allen,AW0016,Federalist,A01,5,625
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Thomas W. Bond,BT0101,Federalist,A01,6,518
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,James Steel,SJ0310,Federalist,A01,7,453
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Joshua S. Bond,BJ0354,Federalist,A01,8,343
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Joshua Guyton,GJ0138,null,null,9,1
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Elisha Guyton,GE0073,null,null,10,1
md.assembly.harford.county.1819,1819,1819,General,"Maryland 1819 House of Delegates, Harford County",House of Delegates,ON063,Joseph Brownly,BJ0442,null,null,11,1
