election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
me.uscongress1.1824,1824,Albion K. Parris,PA0033,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Andrew Roberts,RA0014,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Charles O. Emerson,EC0013,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Elihu Bragdon,BE0008,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Ellis B. Usher,UE0003,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Henry Smith,SH0004,null,null,3,3,0,0.0
me.uscongress1.1824,1824,Isaac Lane,LI0013,null,null,35,35,0,0.0
me.uscongress1.1824,1824,Jeremiah Goodwin,GJ0027,null,null,34,34,0,0.0
me.uscongress1.1824,1824,John Bowdoin,BJ0038,null,null,1,1,0,0.0
me.uscongress1.1824,1824,John MacDonald,MJ0015,null,null,346,346,0,0.0
me.uscongress1.1824,1824,Joseph Dane,DJ0174,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Moses Dunn,DM0010,null,null,2,2,0,0.0
me.uscongress1.1824,1824,Nathaniel Low,LN0018,null,null,2,2,0,0.0
me.uscongress1.1824,1824,Rufus MacIntire,MR0008,Republican,A03,924,924,0,0.0
me.uscongress1.1824,1824,"Simeon Strout, Jr.",SS0009,null,null,1,1,0,0.0
me.uscongress1.1824,1824,Stephen Hopkinson,HS0008,null,null,4,4,0,0.0
me.uscongress1.1824,1824,William A. Hayes,HW0014,null,null,2,2,0,0.0
me.uscongress1.1824,1824,William Burleigh,BW0280,Republican,A03,2840,2840,0,0.0
me.uscongress2.1824,1824,Albion K. Parris,PA0033,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Benjamin Mitchell,MB0011,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Elias Merrill,ME0006,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Ezekiel Whitman,WE0022,null,null,1,1,0,0.0
me.uscongress2.1824,1824,George W. Holden,HG0016,null,null,2,2,0,0.0
me.uscongress2.1824,1824,James Irish,IJ0004,null,null,8,8,0,0.0
me.uscongress2.1824,1824,John Anderson,AJ0025,Republican,A03,1999,1999,0,0.0
me.uscongress2.1824,1824,Jonathan Page,PJ0207,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Joseph Fogg,FJ0107,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Moses Davis,DM0027,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Phinchas Varnum,VP0005,null,null,6,6,0,0.0
me.uscongress2.1824,1824,Roger Mimie,MR0022,null,null,2,2,0,0.0
me.uscongress2.1824,1824,Samuel Stevenson,SS0002,null,null,1,1,0,0.0
me.uscongress2.1824,1824,Stephen Longfellow,LS0011,Federalist,A01,1579,1579,0,0.0
me.uscongress2.1824,1824,William R. Stockbridge,SW0011,null,null,2,2,0,0.0
me.uscongress2.1824,1824,"William Stemmons, Jr.",SW0018,null,null,2,2,0,0.0
me.uscongress2.1824,1824,William Thompson,TW0010,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Albert Smith,SA0006,null,null,795,795,0,0.0
me.uscongress3.1824,1824,Albion K. Parris,PA0033,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Charles Sylvester,SC0021,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Cyrus Eaton,EC0037,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Cyrus Hills,HC0009,null,null,1,1,0,0.0
me.uscongress3.1824,1824,David C. Burr,BD0188,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Ebenezer Cobb,CE0010,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Ebenezer Delano,DE0008,null,null,8,8,0,0.0
me.uscongress3.1824,1824,Ebenezer Herrick,HE0005,Republican,A03,1028,1028,0,0.0
me.uscongress3.1824,1824,Ebenezer Thatcher,TE0011,null,null,319,319,0,0.0
me.uscongress3.1824,1824,Edwin Smith,SE0025,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Enoch W. Bradford,BE0010,null,null,1,1,0,0.0
me.uscongress3.1824,1824,George W. Tinker,TG0006,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Isreal Millet,MI0004,null,null,1,1,0,0.0
me.uscongress3.1824,1824,James L. Child,CJ0001,null,null,2,2,0,0.0
me.uscongress3.1824,1824,James MacLellan,MJ0035,null,null,20,20,0,0.0
me.uscongress3.1824,1824,Jeremiah Bailey,BJ0503,null,null,13,13,0,0.0
me.uscongress3.1824,1824,Jonah Stibbins,SJ0036,null,null,2,2,0,0.0
me.uscongress3.1824,1824,Joseph F. Wingate,WJ0013,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Parker MacCobb,MP0027,null,null,2,2,0,0.0
me.uscongress3.1824,1824,Robert Foster,FR0012,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Robert MacFarland,MR0020,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Samuel E. Smith,SS0015,null,null,2,2,0,0.0
me.uscongress3.1824,1824,Stephen Parsons,PS0020,null,null,8,8,0,0.0
me.uscongress3.1824,1824,Thomas Cunningham,CT0009,null,null,1,1,0,0.0
me.uscongress3.1824,1824,Westbrook Greanleaf,GW0013,null,null,1,1,0,0.0
me.uscongress3.1824,1824,William King,KW0033,null,null,7,7,0,0.0
me.uscongress3.1824,1824,William M. Boyd,BW0011,null,null,3,3,0,0.0
me.uscongress4.1824,1824,Abijah Smith,SA0005,null,null,3,3,0,0.0
me.uscongress4.1824,1824,Baxter Crowell,CB0022,null,null,1,1,0,0.0
me.uscongress4.1824,1824,"Benjamin White, Jr.",WB0015,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Ebenezer T. Warren,WE0005,null,null,59,59,0,0.0
me.uscongress4.1824,1824,Hobart Richardson,RH0009,null,null,1,1,0,0.0
me.uscongress4.1824,1824,John Comings,CJ0080,null,null,26,26,0,0.0
me.uscongress4.1824,1824,John Pitts,PJ0022,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Joshua Cushman,CJ0007,Republican,A03,414,414,0,0.0
me.uscongress4.1824,1824,Joshua Gage,GJ0005,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Peleg Sprague,SP0010,Republican,A03,513,513,0,0.0
me.uscongress4.1824,1824,Reuel Howard,HR0017,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Reuel Williams,WR0024,null,null,3,3,0,0.0
me.uscongress4.1824,1824,Robert C. Vose,VR0002,null,null,207,207,0,0.0
me.uscongress4.1824,1824,Rufus Burnham,BR0012,null,null,88,88,0,0.0
me.uscongress4.1824,1824,Samuel Currier,CS0040,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Sanford Kingsbury,KS0010,null,null,141,141,0,0.0
me.uscongress4.1824,1824,scattering,null,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Thomas Bond,BT0013,null,null,23,23,0,0.0
me.uscongress4.1824,1824,Thomas Coss,CT0013,null,null,2,2,0,0.0
me.uscongress4.1824,1824,Thomas Fillebrown,FT0009,null,null,602,602,0,0.0
me.uscongress4.1824,1824,Thomas Francis,FT0010,null,null,1,1,0,0.0
me.uscongress4.1824,1824,Thomas Rice,RT0039,null,null,2,2,0,0.0
me.uscongress4.1824,1824,Timothy Boutelle,BT0009,null,null,17,17,0,0.0
me.uscongress4.1824,1824,William Clarke,CW0042,null,null,1,1,0,0.0
me.uscongress4.1824,1824,William Spearin,SW0036,null,null,1,1,0,0.0
me.uscongress5.1824,1824,Asa Charles,CA0009,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Benjamin Bucknell,BB0028,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Benjamin Chandler,CB0014,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,C. Holland,HC0007,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Daniel Bean,BD0020,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,E. Richardson,RE0037,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Ebenezer Fessenden,FE0006,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Ebenezer Irish,IE0004,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Enoch Lincoln,LE0006,Republican,A03,1144,1144,0,0.0
me.uscongress5.1824,1824,Henry Rust,RH0061,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,James W. Ripley,RJ0021,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Joseph Howard,HJ0012,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Moses Stone,SM0019,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Peter C. Virgin,VP0010,null,null,0,NA,0,NaN
me.uscongress5.1824,1824,Samuel Charles,CS0042,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Aaron Holbrook,HA0011,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Albion K. Parris,PA0033,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Alfred Johnson. Jr.,JA0011,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Bradshaw Hall,HB0004,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,"Christopher Dalie, Jr.",DC0002,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,David Stratton,SD0012,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Ebenezer Poor,PE0006,Republican,A03,389,389,0,0.0
me.uscongress6.1824,1824,George Watson,WG0043,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Jabez Mowry,MJ0024,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,James Campbell,CJ0353,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Jeremiah O'Brien,OJ0005,Republican,A03,1436,1436,0,0.0
me.uscongress6.1824,1824,Joseph Adams,AJ0045,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Joseph Lee,LJ0020,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Millen Chamberlain,CM0008,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Richard Jaques,JR0006,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Samuel Abbot,AS0009,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Samuel M. Pond,PS0008,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Thomas Adams,AT0016,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,Timothy Chase,CT0006,null,null,0,NA,0,NaN
me.uscongress6.1824,1824,William Abbot,AW0011,null,null,0,NA,0,NaN
