candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
1,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,William Burleigh,BW0280,Republican,A03,2840
2,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Rufus MacIntire,MR0008,Republican,A03,924
3,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,John MacDonald,MJ0015,null,null,346
4,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Isaac Lane,LI0013,null,null,35
5,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Jeremiah Goodwin,GJ0027,null,null,34
6,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Stephen Hopkinson,HS0008,null,null,4
7,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Henry Smith,SH0004,null,null,3
8,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Moses Dunn,DM0010,null,null,2
9,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,William A. Hayes,HW0014,null,null,2
10,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Nathaniel Low,LN0018,null,null,2
11,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Ellis B. Usher,UE0003,null,null,1
12,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Albion K. Parris,PA0033,null,null,1
13,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,"Simeon Strout, Jr.",SS0009,null,null,1
14,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Joseph Dane,DJ0174,null,null,1
15,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Andrew Roberts,RA0014,null,null,1
16,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,John Bowdoin,BJ0038,null,null,1
17,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Charles O. Emerson,EC0013,null,null,1
18,York,me.uscongress1.1824,1824-09,1824,General,"Maine 1824 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Elihu Bragdon,BE0008,null,null,1
