election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
ri.uscongress.1814,1814,1814,General,Rhode Island 1814 U.S. House of Representatives,U.S. House of Representatives,ON125,John Boss,BJ0012,Federalist,A01,1,NA,NA
ri.uscongress.1814,1814,1814,General,Rhode Island 1814 U.S. House of Representatives,U.S. House of Representatives,ON125,James Mason,MJ1283,Federalist,A01,2,NA,NA
ri.uscongress.1814,1814,1814,General,Rhode Island 1814 U.S. House of Representatives,U.S. House of Representatives,ON125,Nehemiah Knight,KN0016,Republican,A03,3,NA,NA
ri.uscongress.1814,1814,1814,General,Rhode Island 1814 U.S. House of Representatives,U.S. House of Representatives,ON125,"John DeWolf, Jr.",DJ0019,Republican,A03,4,NA,NA
