election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,Thomas Tillinghast,TT0119,Republican,A03,1,2506
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,"Joseph Stanton, Jr.",SJ1416,Republican,A03,2,1494
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,"Richard Jackson, Jr.",JR0052,Federalist,A01,3,1243
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,Asher Robbins,RA0121,Federalist,A01,4,803
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,John Brown,BJ1311,Federalist,A01,5,138
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,James Helme,HJ0032,null,null,6,17
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,Paul Mumford,MP0122,null,null,7,14
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,Joseph Rice,RJ0587,null,null,8,7
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,Edward Manton,ME0118,null,null,9,2
ri.uscongress.1800,1800,1800,General,Rhode Island 1800 U.S. House of Representatives,U.S. House of Representatives,ON125,scattering,null,null,null,10,7
