election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ri.uscongress.firstcongressmen.1796,1796,1796,General,Rhode Island 1796 U.S. House of Representatives,U.S. House of Representatives,ON125,Benjamin Bourne,BB0013,Federalist,A01,1,3707
ri.uscongress.firstcongressmen.1796,1796,1796,General,Rhode Island 1796 U.S. House of Representatives,U.S. House of Representatives,ON125,scattering,null,null,null,2,3
