election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
ms.congress.1819,1819,1819,General,Mississippi 1819 U.S. House of Representatives,U.S. House of Representatives,ON125,Christopher Rankin,RC0047,null,null,1,NA,NA
ms.congress.1819,1819,1819,General,Mississippi 1819 U.S. House of Representatives,U.S. House of Representatives,ON125,Cowles Mead,MC0004,null,null,2,NA,NA
ms.congress.1819,1819,1819,General,Mississippi 1819 U.S. House of Representatives,U.S. House of Representatives,ON125,George Poindexter,PG0042,null,null,3,NA,NA
