election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
vt.uscongress.western.1793,1793,Israel Smith,SI0092,null,null,0,834,834,1.0
vt.uscongress.western.1793,1793,Matthew Lyon,LM0053,null,null,0,638,638,1.0
vt.uscongress.western.1793,1793,Isaac Tichenor,TI0032,Federalist,null,0,336,336,1.0
vt.uscongress.western.1793,1793,Samuel Hitchcock,HS0250,null,null,0,79,79,1.0
vt.uscongress.western.secondballot.1793,1793,Samuel Hitchcock,HS0250,null,null,0,23,23,1.0
vt.uscongress.western.secondballot.1793,1793,Chipman,null,null,null,0,1,1,1.0
vt.uscongress.western.secondballot.1793,1793,N. Smith,SN0074,null,null,0,1,1,1.0
vt.uscongress.western.secondballot.1793,1793,Shumway,null,null,null,0,1,1,1.0
vt.uscongress.western.secondballot.1793,1793,Wales,null,null,null,0,1,1,1.0
vt.uscongress.western.secondballot.1793,1793,Isaac Tichenor,TI0032,Federalist,null,170,170,0,0.0
vt.uscongress.western.secondballot.1793,1793,Israel Smith,SI0092,null,null,1991,1991,0,0.0
vt.uscongress.western.secondballot.1793,1793,Matthew Lyon,LM0053,null,null,1719,1719,0,0.0
