election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
tn.congress.1.1817,1817,Alexander Sevier,SA0273,null,null,1769,1769,0,0.0
tn.congress.1.1817,1817,John Rhea,RJ0595,null,null,3136,3136,0,0.0
tn.congress.2.1817,1817,John Cocke,CJ1064,null,null,3429,3429,0,0.0
tn.congress.2.1817,1817,William G. Blount,BW0412,null,null,3927,3927,0,0.0
tn.congress.3.1817,1817,Francis Jones,JF0010,null,null,2827,2827,0,0.0
tn.congress.3.1817,1817,James Rogers,RJ0597,null,null,1984,1984,0,0.0
tn.congress.3.1817,1817,Joseph Pickens,PJ0711,null,null,1938,1938,0,0.0
tn.congress.3.1817,1817,Queen Morton,MQ0001,null,null,1284,1284,0,0.0
tn.congress.4.1817,1817,Archibald Overton,OA0020,null,null,2300,2300,0,0.0
tn.congress.4.1817,1817,Samuel Hogg,HS0246,null,null,4010,4010,0,0.0
tn.congress.5.1817,1817,Newton Cannon,CN0037,null,null,2669,2669,0,0.0
tn.congress.5.1817,1817,Robert Weakley,WR0102,null,null,2233,2233,0,0.0
tn.congress.5.1817,1817,Thomas Claiborne,CT0204,null,null,4458,4458,0,0.0
tn.congress.6.1817,1817,George W. L. Marr,MG0138,null,null,3507,3507,0,0.0
tn.congress.6.1817,1817,James B. Reynolds,RJ0680,null,null,319,319,0,0.0
tn.congress.6.1817,1817,Peter R. Booker,BP0099,null,null,2017,2017,0,0.0
tn.congress.6.1817,1817,Richard Winn,WR0106,null,null,7,7,0,0.0
tn.congress.6.1817,1817,Samuel Goodridge,GS0113,null,null,231,231,0,0.0
tn.congress.6.1817,1817,Thomas Johnson,JT0060,null,null,1455,1455,0,0.0
