election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
pa.uscongress1.1800,1800,1800,General,"Pennsylvania 1800 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,William Jones,JW0065,Republican,A03,1,One,1698
pa.uscongress1.1800,1800,1800,General,"Pennsylvania 1800 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Francis Gurney,GF0011,Federalist,A01,2,One,1684
