election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Roger Sherman,SR0003,null,null,1,2969
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Pierpont Edwards,EP0001,null,null,2,2239
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,James Hillhouse,HJ0008,Federalist,A01,3,2035
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Jonathan Sturges,SJ0011,null,null,4,1730
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Jonathan Trumbull,TJ0010,Federalist,A01,5,1720
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Tapping Reeve,RT0001,Federalist,A01,6,1672
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Jeremiah Wadsworth,WJ0011,null,null,7,1658
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Amasa Learned,LA0001,null,null,8,1463
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Stephen M. Mitchell,MS0000,null,null,9,1435
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,Benjamin Huntington,HB0005,null,null,10,1372
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,John Chester,CJ0014,null,null,11,811
ct.congress.1790,1790,1790,General,Connecticut 1790 U.S. House of Representatives,U.S. House of Representatives,ON125,James Davenport,DJ0006,null,null,12,786
