election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
ct.congress.1818,1818,James Stevens,SJ0029,supported by both parties,A10,4700,NA,-4700,1.0
ct.congress.1818,1818,Jonathan Moseley,MJ0022,Republican,A03,4481,NA,-4481,1.0
ct.congress.1818,1818,Gideon Tomlinson,TG0001,Republican,A03,4337,NA,-4337,1.0
ct.congress.1818,1818,Elisha Phelps,PE0012,Republican,A03,3957,NA,-3957,1.0
ct.congress.1818,1818,John Russ,RJ0004,Republican,A03,3413,NA,-3413,1.0
ct.congress.1818,1818,Henry W. Edwards,EH0001,Republican,A03,3359,NA,-3359,1.0
ct.congress.1818,1818,Seth A. Foot,FS0000,Republican,A03,3303,NA,-3303,1.0
ct.congress.1818,1818,David Bolles,BD0003,Republican,A03,2673,NA,-2673,1.0
ct.congress.1818,1818,Ralph Ingersoll,IR0000,Republican,A03,2455,NA,-2455,1.0
ct.congress.1818,1818,Noyes Barber,BN0014,Republican,A03,1918,NA,-1918,1.0
ct.congress.1818,1818,Christopher Manwarring,MC0000,Republican,A03,1904,NA,-1904,1.0
ct.congress.1818,1818,Orange Merwin,MO0000,Republican,A03,1842,NA,-1842,1.0
ct.congress.1818,1818,John T. Peters,PJ0003,Republican,A03,1832,NA,-1832,1.0
ct.congress.1818,1818,Calvin Willey,WC0000,Republican,A03,1759,NA,-1759,1.0
ct.congress.1818,1818,Elisha Tracy,TE0007,Republican,A03,1509,NA,-1509,1.0
ct.congress.1818,1818,Seth P. Beers,BS0029,Republican,A03,1375,NA,-1375,1.0
ct.congress.1818,1818,Ansel Sterling,SA0013,Republican,A03,392,NA,-392,1.0
ct.congress.1818,1818,Simeon Miner,MS0007,Republican,A03,310,NA,-310,1.0
