election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
ct.uscongress.1823,1823,Gideon Tomlinson,TG0001,Republican,null,5304,NA,-5304,1.0
ct.uscongress.1823,1823,Ebenezer Stoddard,SE0220,Republican,null,5119,NA,-5119,1.0
ct.uscongress.1823,1823,Ansel Sterling,SA0013,Republican,null,5106,NA,-5106,1.0
ct.uscongress.1823,1823,Lemuel Whitman,WL0000,Republican,null,4243,NA,-4243,1.0
ct.uscongress.1823,1823,Noyes Barber,BN0014,Republican,null,4164,NA,-4164,1.0
ct.uscongress.1823,1823,Samuel A. Foote,FS0001,Republican,null,3619,NA,-3619,1.0
ct.uscongress.1823,1823,Henry W. Edwards,EH0001,Republican,null,1581,NA,-1581,1.0
ct.uscongress.1823,1823,Daniel Burrows,BD0248,Republican,null,1328,NA,-1328,1.0
ct.uscongress.1823,1823,John Russ,RJ0004,Republican,null,786,NA,-786,1.0
ct.uscongress.1823,1823,Lyman Law,LL0001,Federalist,null,170,NA,-170,1.0
ct.uscongress.1823,1823,Timothy Pitkin,PT0001,Federalist,null,146,NA,-146,1.0
ct.uscongress.1823,1823,Thomas S. Williams,WT0003,Federalist,null,120,NA,-120,1.0
ct.uscongress.1823,1823,Asa Bacon,BA0002,Federalist,null,76,NA,-76,1.0
ct.uscongress.1823,1823,Charles Dixon,DC0082,null,null,75,NA,-75,1.0
ct.uscongress.1823,1823,Joseph Caton,CJ1107,null,null,58,NA,-58,1.0
ct.uscongress.1823,1823,Roger M. Sherman,SR0005,Federalist,null,58,NA,-58,1.0
ct.uscongress.1823,1823,Elisha Phelps,PE0012,Republican,null,55,NA,-55,1.0
ct.uscongress.1823,1823,unknown,null,null,null,41,NA,-41,1.0
ct.uscongress.1823,1823,Asa Willey,WA0004,Federalist,null,34,NA,-34,1.0
ct.uscongress.1823,1823,Jonathan W. Edwards,EJ0007,Federalist,null,33,NA,-33,1.0
ct.uscongress.1823,1823,Samuel B. Sherwood,SS0000,Federalist,null,32,NA,-32,1.0
ct.uscongress.1823,1823,Samuel Whitman,WS0250,null,null,32,NA,-32,1.0
ct.uscongress.1823,1823,Calvin Goddard,GC0005,Federalist,null,30,NA,-30,1.0
ct.uscongress.1823,1823,Seth P. Beers,BS0029,Republican,null,30,NA,-30,1.0
ct.uscongress.1823,1823,Noah B. Benedict,BN0004,Federalist,null,29,NA,-29,1.0
ct.uscongress.1823,1823,Nathaniel Griffin,GN0055,Federalist,null,23,NA,-23,1.0
ct.uscongress.1823,1823,Erastus Lyman,LE0108,Federalist,null,21,NA,-21,1.0
ct.uscongress.1823,1823,Seth P. Staples,SS0021,Federalist,null,19,NA,-19,1.0
ct.uscongress.1823,1823,Calvin Willey,WC0000,Republican,null,17,NA,-17,1.0
ct.uscongress.1823,1823,Sylvester Wells,WS0011,null,null,14,NA,-14,1.0
ct.uscongress.1823,1823,William P. Cleveland,CW0390,null,null,13,NA,-13,1.0
ct.uscongress.1823,1823,Zephaniah Swift,SZ0000,Federalist,null,12,NA,-12,1.0
ct.uscongress.1823,1823,John Hall,HJ0022,Federalist,null,11,NA,-11,1.0
ct.uscongress.1823,1823,Elisha Sterling,SE0001,Federalist,null,10,NA,-10,1.0
ct.uscongress.1823,1823,Epaphroditus Champion,CE0020,Federalist,null,8,NA,-8,1.0
ct.uscongress.1823,1823,David Daggett,DD0000,Federalist,null,6,NA,-6,1.0
ct.uscongress.1823,1823,Ebenezer Learned,LE0109,null,null,5,NA,-5,1.0
ct.uscongress.1823,1823,Jacob B. Gurley,GJ0012,Federalist,null,5,NA,-5,1.0
ct.uscongress.1823,1823,John S. Peters,PJ0016,Republican,null,5,NA,-5,1.0
ct.uscongress.1823,1823,Nathaniel Terry,TN0001,Federalist,null,5,NA,-5,1.0
ct.uscongress.1823,1823,Orange Merwin,MO0000,Republican,null,5,NA,-5,1.0
ct.uscongress.1823,1823,William W. Ellsworth,EW0092,null,null,5,NA,-5,1.0
ct.uscongress.1823,1823,David Tomlinson,TD0009,Republican,null,4,NA,-4,1.0
ct.uscongress.1823,1823,Frederick Wolcott,WF0018,Republican,null,4,NA,-4,1.0
ct.uscongress.1823,1823,David Plant,PD0008,Republican,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Ebenezer Goddard,GE0082,null,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Henry Edwards,EH0027,Republican,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Noah A. Phelps,PN0004,Republican,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Rufus Adams,AR0068,Republican,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Samuel Burrows,BS0295,null,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Sherman Boardman,BS0324,null,null,3,NA,-3,1.0
ct.uscongress.1823,1823,Martin Wells,WM0074,Republican,null,2,NA,-2,1.0
ct.uscongress.1823,1823,William Bristol,BW0017,Republican,null,2,NA,-2,1.0
ct.uscongress.1823,1823,Alanson Hamlin,HA0258,null,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Ebenezer Sterling,SE0209,null,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Eli Fowler,FE0083,Federalist,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Eli Todd,TE0002,Republican,null,1,NA,-1,1.0
ct.uscongress.1823,1823,James Stevens,SJ0029,Republican,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Jonathan O. Moseley,MJ0022,Federalist,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Nathan Johnson,JN0022,Republican,null,1,NA,-1,1.0
ct.uscongress.1823,1823,Abel Wheeler,WA0224,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Calvin Butler,BC0193,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Charles Griswold,GC0074,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Charles P. Huntington,HC0160,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Christopher Manwarring,MC0000,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Cyrus Severn,SC0173,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,David Hill,HD0001,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Dyer T. Brainard,BD0243,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Ebenezer Brockway,BE0263,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Ebenezer Fornig,FE0086,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Ebenezer Huntington,HE0008,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Elisha Haley,HE0203,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Enoch Burrows,BE0023,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Enoch Perkins,PE0010,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,George Larned,LG0089,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Gideon Stoddard,SG0200,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Henry Allen,AH0040,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Henry Sterling,SH0151,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Henry Strong,SH0167,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,James Gabil,GJ0624,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,James Lanman,LJ0005,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,James Stoddard,SJ1515,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Jirah Isham,IJ0016,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,John A. Peters,PJ0758,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,John C. Smith,SJ0013,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,John Johnson,JJ0315,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,John W. Huntington,HJ1285,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Jonathan A. Welch,WJ1020,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Jonathan Barrows,BJ1539,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Jonathan Bran,BJ1543,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Lemuel Pierson,PL0051,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Lemuel Whiting,WL0084,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Leonard E. Welles,WL0076,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Lewis B. Sturges,SL0001,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Luther Loomis,LL0006,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Minor Hotchkiss,HM0131,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Nathan Smith,SN0016,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Norman B. Brown,BN0133,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,Peter Webb,WP0002,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Ralph I. Ingersoll,IR0000,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Samuel Pitkin,PS0234,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Samuel Rockwell,RS0144,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Samuel W. Dana,DS0003,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Samuel W. Johnson,JS0000,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Selden Warner,WS0252,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Simeon Baldwin,BS0001,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Solomon Saintoh,SS0348,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,Thomas S. Perkins,PT0160,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,Uriel Holmes,HU0000,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,William F. Brainard,BW0436,null,null,0,NA,0,NaN
ct.uscongress.1823,1823,William Hungerford,HW0332,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,William Lord,LW0220,Federalist,null,0,NA,0,NaN
ct.uscongress.1823,1823,William Moseley,MW0006,Republican,null,0,NA,0,NaN
ct.uscongress.1823,1823,William T. Williams,WW0015,Federalist,null,0,NA,0,NaN
