election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
nh.uscongress.1816,1816,Josiah Butler,BJ0582,Republican,A03,15569,NA,-15569,1.0
nh.uscongress.1816,1816,Nathaniel Upham,UN0000,Republican,A03,15562,NA,-15562,1.0
nh.uscongress.1816,1816,Clifton Claggert,CC0033,Republican,A03,15551,NA,-15551,1.0
nh.uscongress.1816,1816,Salma Hale,HS0111,Republican,A03,15416,NA,-15416,1.0
nh.uscongress.1816,1816,John F. Parrott,PJ0260,Republican,A03,15231,NA,-15231,1.0
nh.uscongress.1816,1816,Arthur Livermore,LA0074,Republican,A03,15217,NA,-15217,1.0
nh.uscongress.1816,1816,William Hale,HW0187,Federalist,A01,13600,NA,-13600,1.0
nh.uscongress.1816,1816,Jeremiah Smith,SJ0471,Federalist,A01,13582,NA,-13582,1.0
nh.uscongress.1816,1816,Jeduthun Wilcox,WJ0330,Federalist,A01,13578,NA,-13578,1.0
nh.uscongress.1816,1816,Roger Vose,VR0000,Federalist,A01,13536,NA,-13536,1.0
nh.uscongress.1816,1816,Bradbury Cilley,CB0048,Federalist,A01,13493,NA,-13493,1.0
nh.uscongress.1816,1816,Parker Noyes,NP0004,Federalist,A01,13477,NA,-13477,1.0
nh.uscongress.1816,1816,George Prescott,PG0048,Republican,A03,308,NA,-308,1.0
nh.uscongress.1816,1816,Daniel Young,YD0000,Republican,A03,249,NA,-249,1.0
nh.uscongress.1816,1816,Josiah Bartlett,BJ0545,null,null,112,NA,-112,1.0
nh.uscongress.1816,1816,Samuel Hale,HS0107,null,null,107,NA,-107,1.0
nh.uscongress.1816,1816,Joseph Healey,HJ1093,null,null,55,NA,-55,1.0
nh.uscongress.1816,1816,Stephen P. Webster,WS0094,null,null,45,NA,-45,1.0
nh.uscongress.1816,1816,William Webster,WW0047,null,null,35,NA,-35,1.0
nh.uscongress.1816,1816,Samuel Quarles,QS0001,null,null,28,NA,-28,1.0
nh.uscongress.1816,1816,Richard H. Ayer,AR0022,null,null,26,NA,-26,1.0
nh.uscongress.1816,1816,Abiel Foster,FA0029,Federalist,A01,21,NA,-21,1.0
nh.uscongress.1816,1816,William Badger,BW0164,null,null,21,NA,-21,1.0
nh.uscongress.1816,1816,Amos Cogswell,CA0016,null,null,18,NA,-18,1.0
nh.uscongress.1816,1816,Jacob Tuttle,TJ0153,null,null,18,NA,-18,1.0
nh.uscongress.1816,1816,Thomas C. Drew,DT0126,null,null,18,NA,-18,1.0
nh.uscongress.1816,1816,Benjamin Butler,BB0029,null,null,16,NA,-16,1.0
nh.uscongress.1816,1816,Levi Woodbury,WL0039,null,null,11,NA,-11,1.0
nh.uscongress.1816,1816,Thomas Manning,MT0083,null,null,11,NA,-11,1.0
nh.uscongress.1816,1816,George B. Upham,UG0000,null,null,9,NA,-9,1.0
nh.uscongress.1816,1816,John Durken,DJ0559,null,null,9,NA,-9,1.0
nh.uscongress.1816,1816,John MacClary,MJ0382,null,null,9,NA,-9,1.0
nh.uscongress.1816,1816,John T. Gilman,GJ0184,Federalist,A01,9,NA,-9,1.0
nh.uscongress.1816,1816,Nathaniel A. Havin,HN0031,null,null,9,NA,-9,1.0
nh.uscongress.1816,1816,Robert Means,MR0056,null,null,9,NA,-9,1.0
nh.uscongress.1816,1816,Benjamin J. Gilbert,GB0057,null,null,8,NA,-8,1.0
nh.uscongress.1816,1816,Henry S. Langdon,LH0076,null,null,8,NA,-8,1.0
nh.uscongress.1816,1816,John Tappan,TJ0457,null,null,8,NA,-8,1.0
nh.uscongress.1816,1816,Thomas Bellows,BT0150,null,null,8,NA,-8,1.0
nh.uscongress.1816,1816,Daniel Gookin,GD0009,null,null,5,NA,-5,1.0
nh.uscongress.1816,1816,Samuel Dinsmore,DS0099,null,null,5,NA,-5,1.0
nh.uscongress.1816,1816,Ezra Bartlett,BE0178,null,null,4,NA,-4,1.0
nh.uscongress.1816,1816,J. K. Smith,SJ0517,null,null,4,NA,-4,1.0
nh.uscongress.1816,1816,Benjamin West,WB0027,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,Daniel Hoit,HD0184,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,Eli Hale,HE0165,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,Enoch Colby,CE0162,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,George Sullivan,SG0056,Federalist,A01,2,NA,-2,1.0
nh.uscongress.1816,1816,John Langdon,LJ0127,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,John S. Cutts,CJ0844,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,Josiah Britton,BJ1262,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,William A. Kent,KW0046,Federalist,A01,2,NA,-2,1.0
nh.uscongress.1816,1816,William K. Atkinson,AW0040,null,null,2,NA,-2,1.0
nh.uscongress.1816,1816,Amos Kent,KA0060,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Baruch Chase,CB0081,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Charles H. Atherton,AC0017,Federalist,A01,1,NA,-1,1.0
nh.uscongress.1816,1816,Cyrus Perkins,PC0086,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Ebenezer Stearns,SE0193,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,"Edward Cutts, Jr.",CE0090,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Edward Evans,EE0014,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Estwick Evans,EE0047,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Ezekiel Webster,WE0017,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Fredrick A. Sumner,SF0064,null,null,1,NA,-1,1.0
nh.uscongress.1816,1816,Hativil Knight,KH0026,null,null,1,NA,-1,1.0
