election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
nh.uscongress.1820,1820,"William Plummer, Jr.",PW0147,null,null,10692,NA,-10692,1.0
nh.uscongress.1820,1820,Nathaniel Upham,UN0000,null,null,10455,NA,-10455,1.0
nh.uscongress.1820,1820,Josiah Butler,BJ0582,null,null,10236,NA,-10236,1.0
nh.uscongress.1820,1820,Matthew Harvey,HM0125,null,null,9228,NA,-9228,1.0
nh.uscongress.1820,1820,Aaron Matson,MA0095,null,null,9071,NA,-9071,1.0
nh.uscongress.1820,1820,"Thomas Whipple, Jr.",WT0107,null,null,7102,NA,-7102,1.0
nh.uscongress.1820,1820,Arthur Livermore,LA0074,null,null,4053,NA,-4053,1.0
nh.uscongress.1820,1820,Levi Jackson,JL0008,null,null,1769,NA,-1769,1.0
nh.uscongress.1820,1820,Clifton Clagett,CC0033,null,null,1475,NA,-1475,1.0
nh.uscongress.1820,1820,William Hale,HW0187,null,null,145,NA,-145,1.0
nh.uscongress.1820,1820,Jeremiah Smith,SJ0471,Federalist,A01,93,NA,-93,1.0
nh.uscongress.1820,1820,Moses P. Payson,PM0041,null,null,82,NA,-82,1.0
nh.uscongress.1820,1820,Edmund Parker,PE0135,null,null,68,NA,-68,1.0
nh.uscongress.1820,1820,Stephen Moody,MS0196,null,null,68,NA,-68,1.0
nh.uscongress.1820,1820,Parker Noyes,NP0004,null,null,51,NA,-51,1.0
nh.uscongress.1820,1820,John Haven,HJ1102,null,null,43,NA,-43,1.0
nh.uscongress.1820,1820,George B. Upham,UG0000,null,null,34,NA,-34,1.0
nh.uscongress.1820,1820,Amos Kent,KA0060,null,null,31,NA,-31,1.0
nh.uscongress.1820,1820,John Rogers,RJ0547,null,null,26,NA,-26,1.0
nh.uscongress.1820,1820,William Pickering,PW0131,null,null,24,NA,-24,1.0
nh.uscongress.1820,1820,Nathaniel A. Havin,HN0031,null,null,23,NA,-23,1.0
nh.uscongress.1820,1820,Ichabod Bartlett,BI0021,null,null,21,NA,-21,1.0
nh.uscongress.1820,1820,"Joseph Tilton, Jr.",TJ0464,null,null,21,NA,-21,1.0
nh.uscongress.1820,1820,Daniel Abbot,AD0001,null,null,20,NA,-20,1.0
nh.uscongress.1820,1820,Mills Olcott,OM0011,null,null,20,NA,-20,1.0
nh.uscongress.1820,1820,Bradbury Cilley,CB0048,Federalist,A01,18,NA,-18,1.0
nh.uscongress.1820,1820,"Edward Cutts, Jr.",CE0090,null,null,17,NA,-17,1.0
nh.uscongress.1820,1820,Oliver Peabody,PO0014,Federalist,A01,14,NA,-14,1.0
nh.uscongress.1820,1820,Jeremiah Mason,MJ0387,Federalist,A01,13,NA,-13,1.0
nh.uscongress.1820,1820,Thomas W. Thompson,TT0048,Federalist,A01,12,NA,-12,1.0
nh.uscongress.1820,1820,Samuel Quarles,QS0001,null,null,11,NA,-11,1.0
nh.uscongress.1820,1820,Jeduthun Wilcox,WJ0330,null,null,9,NA,-9,1.0
nh.uscongress.1820,1820,Nathaniel Shannon,SN0061,null,null,9,NA,-9,1.0
nh.uscongress.1820,1820,Charles H. Atherton,AC0017,Federalist,A01,8,NA,-8,1.0
nh.uscongress.1820,1820,Jeremiah H. Woodman,WJ1009,null,null,8,NA,-8,1.0
nh.uscongress.1820,1820,George Sullivan,SG0056,Federalist,A01,7,NA,-7,1.0
nh.uscongress.1820,1820,Nehemiah Eastman,EN0021,null,null,7,NA,-7,1.0
nh.uscongress.1820,1820,Bell,null,null,null,6,NA,-6,1.0
nh.uscongress.1820,1820,Benjamin Butler,BB0029,null,null,6,NA,-6,1.0
nh.uscongress.1820,1820,James Smith,SJ1355,null,null,6,NA,-6,1.0
nh.uscongress.1820,1820,John T. Gilman,GJ0184,Federalist,A01,6,NA,-6,1.0
nh.uscongress.1820,1820,William A. Kent,KW0046,Federalist,A01,6,NA,-6,1.0
nh.uscongress.1820,1820,Andrew Pierce,PA0163,null,null,5,NA,-5,1.0
nh.uscongress.1820,1820,John Tappen,TJ0457,null,null,5,NA,-5,1.0
nh.uscongress.1820,1820,Samuel Grant,GS0056,null,null,5,NA,-5,1.0
nh.uscongress.1820,1820,William Badger,BW0164,null,null,5,NA,-5,1.0
