election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
md.uscongress4.1801,1801,Daniel Heister,HD0024,Republican,A03,2460,57,-2403,0.98
md.uscongress4.1801,1801,Daniel Heister,HD0024,Republican,A03,2460,249,-2211,0.9
md.uscongress4.1801,1801,Daniel Heister,HD0024,Republican,A03,2460,330,-2130,0.87
md.uscongress4.1801,1801,Daniel Heister,HD0024,Republican,A03,2460,405,-2055,0.84
md.uscongress4.1801,1801,Eli Williams,WE0027,Federalist,A01,1825,84,-1741,0.95
md.uscongress4.1801,1801,Eli Williams,WE0027,Federalist,A01,1825,110,-1715,0.94
md.uscongress4.1801,1801,Eli Williams,WE0027,Federalist,A01,1825,166,-1659,0.91
md.uscongress4.1801,1801,Eli Williams,WE0027,Federalist,A01,1825,193,-1632,0.89
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,76,-1454,0.95
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,91,-1439,0.94
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,108,-1422,0.93
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,121,-1409,0.92
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,140,-1390,0.91
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,169,-1361,0.89
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,210,-1320,0.86
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,241,-1289,0.84
md.uscongress5.1801,1801,Samuel Smith,SS0062,Republican,A03,454,1689,1235,0.73
md.uscongress3.1801,1801,Thomas Plater,PT0052,Federalist,A01,964,39,-925,0.96
md.uscongress3.1801,1801,Thomas Plater,PT0052,Federalist,A01,964,56,-908,0.94
md.uscongress3.1801,1801,Patrick Magruder,MP0018,Republican,A03,853,2,-851,1.0
md.uscongress3.1801,1801,Thomas Plater,PT0052,Federalist,A01,964,198,-766,0.79
md.uscongress3.1801,1801,Patrick Magruder,MP0018,Republican,A03,853,108,-745,0.87
md.uscongress3.1801,1801,Patrick Magruder,MP0018,Republican,A03,853,120,-733,0.86
md.uscongress8.1801,1801,John Dennis,DJ0122,Federalist,A01,802,72,-730,0.91
md.uscongress8.1801,1801,John Dennis,DJ0122,Federalist,A01,802,89,-713,0.89
md.uscongress3.1801,1801,Patrick Magruder,MP0018,Republican,A03,853,153,-700,0.82
md.uscongress8.1801,1801,John Dennis,DJ0122,Federalist,A01,802,109,-693,0.86
md.uscongress3.1801,1801,Thomas Plater,PT0052,Federalist,A01,964,291,-673,0.7
md.uscongress8.1801,1801,William Polk,PW0048,Republican,A03,95,1,-94,0.99
md.uscongress8.1801,1801,William Polk,PW0048,Republican,A03,95,14,-81,0.85
md.uscongress6.1801,1801,John Carlisle,CJ0219,Federalist,A01,62,2,-60,0.97
md.uscongress6.1801,1801,John Carlisle,CJ0219,Federalist,A01,62,3,-59,0.95
md.uscongress6.1801,1801,John Carlisle,CJ0219,Federalist,A01,62,4,-58,0.94
md.uscongress6.1801,1801,John Carlisle,CJ0219,Federalist,A01,62,19,-43,0.69
md.uscongress5.1801,1801,Charles Ridgely,RC0025,Federalist,A01,2,21,19,0.9
md.uscongress1.1801,1801,Frances Digges,DF0005,Republican,A03,369,369,0,0.0
md.uscongress1.1801,1801,John Campbell,CJ0207,Federalist,A01,1207,1207,0,0.0
md.uscongress2.1801,1801,John Thomas,TJ0160,Federalist,A01,750,750,0,0.0
md.uscongress2.1801,1801,Richard Sprigg,SR0049,Republican,A03,1393,1393,0,0.0
md.uscongress3.1801,1801,Patrick Magruder,MP0018,Republican,A03,853,853,0,0.0
md.uscongress3.1801,1801,Thomas Plater,PT0052,Federalist,A01,964,964,0,0.0
md.uscongress4.1801,1801,Daniel Heister,HD0024,Republican,A03,2460,2460,0,0.0
md.uscongress4.1801,1801,Eli Williams,WE0027,Federalist,A01,1825,1825,0,0.0
md.uscongress6.1801,1801,John Archer,AJ0075,Republican,A03,1530,1530,0,0.0
md.uscongress6.1801,1801,John Carlisle,CJ0219,Federalist,A01,62,62,0,0.0
md.uscongress6.1801,1801,Nicholas MacComus,MN0012,null,null,1,1,0,0.0
md.uscongress6.1801,1801,Nicholas MacComus,MN0012,null,null,1,1,0,0.0
md.uscongress6.1801,1801,Philip Thomas,TP0016,Federalist,A01,7,7,0,0.0
md.uscongress6.1801,1801,Philip Thomas,TP0016,Federalist,A01,7,7,0,0.0
md.uscongress6.1801,1801,Robert Wright,WR0038,null,null,1,1,0,0.0
md.uscongress6.1801,1801,Robert Wright,WR0038,null,null,1,1,0,0.0
md.uscongress6.1801,1801,Samuel Rasin,RS0019,null,null,2,2,0,0.0
md.uscongress6.1801,1801,Samuel Rasin,RS0019,null,null,2,2,0,0.0
md.uscongress7.1801,1801,Joseph H. Nicholson,NJ0026,Republican,A03,883,883,0,0.0
md.uscongress7.1801,1801,Solomon Jones,JS0001,null,null,3,3,0,0.0
md.uscongress8.1801,1801,John Dennis,DJ0122,Federalist,A01,802,802,0,0.0
md.uscongress8.1801,1801,William Polk,PW0048,Republican,A03,95,95,0,0.0
