election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,John Davis,DJ0190,Federalist,A01,1,1346
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Jonas Sibley,SJ0437,Republican,A03,2,1295
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Sumner Bastow,BS0117,Republican,A03,3,148
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,"Bezaleel Taft, Jr.",TB0029,Federalist,A01,4,70
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Samuel Bastow,BS0062,null,null,5,5
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Amos Kittredge,KA0020,null,null,6,1
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Aaron Tufts,TA0004,null,null,7,1
ma.uscongress.worcestersouth.ballot2.1825,1825-01,1825,General,"Massachusetts 1825 U.S. House of Representatives, Worcester South District, Ballot 2",U.S. House of Representatives,ON125,Andrew H. Ward,WA0082,null,null,8,1
