election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Ebenezer Seaver,SE0023,Republican,A03,1,1391
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Oliver Everett,EO0002,Federalist,A01,2,628
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Samuel Dexter,DS0053,Federalist,A01,3,59
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Benjamin Hitchborne,HB0050,Republican,A03,4,59
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Timothy Jackson,JT0025,null,null,5,14
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Horatio Townsend,TH0010,null,null,6,9
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Edward H. Robbins,RE0018,Federalist,A01,7,7
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Samuel Bass,BS0102,Federalist,A01,8,4
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,William Heath,HW0171,Republican,A03,9,3
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Perez Morton,MP0042,Republican,A03,10,3
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Moses Everett,EM0015,null,null,11,2
ma.uscongress.norfolk.1802,1802-11,1802,General,"Massachusetts 1802 U.S. House of Representatives, Norfolk District",U.S. House of Representatives,ON125,Timothy French,FT0033,null,null,12,1
