election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Peleg Wadsworth,WP0012,Federalist,A01,1,607
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,William Wedgery,WW0129,null,null,2,399
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,William Martin,MW0097,null,null,3,69
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Josiah Thacher,TJ0159,null,null,4,53
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Stephen Longfellow,LS0011,Federalist,A01,5,20
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,John Hubbard,HJ0350,null,null,6,12
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Salmon Chase,CS0085,null,null,7,3
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Samuel Thompson,TS0036,null,null,8,2
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Daniel Davis,DD0013,null,null,9,1
ma.uscongress.eastern.2.ballot2.1795,1795-01,1795,General,"Massachusetts 1795 U.S. House of Representatives, District Eastern 2, Ballot 2",U.S. House of Representatives,ON125,Samuel Freeman,FS0018,null,null,10,1
