election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,district,vote
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,John Locke,LJ0184,Federalist,A01,1,Worcester North,200
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,Samuel Dana,DS0058,Republican,A03,2,Worcester North,430
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,John Shepley,SJ0444,Federalist,A01,3,Worcester North,45
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,Joseph G. Kendall,KJ0074,Federalist,A01,4,Worcester North,9
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,Jonas Kendall,KJ0066,Federalist,A01,5,Worcester North,5
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,Joel Crosby,CJ0909,null,null,6,NA,NA
ma.uscongress.worcesternorth.ballot3.1823,1823-05,1823,General,"Massachusetts 1823 U.S. House of Representatives, Worcester North District, Ballot 3",U.S. House of Representatives,ON125,scattering,null,null,null,7,Worcester North,96
