candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
1,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Jeremiah Nelson,NJ0045,Federalist,A01,1118
2,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Thomas Kitteridge,KT0032,Republican,A03,555
3,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Samuel Nye,NS0040,null,null,24
4,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Asa Andrews,AA0009,null,null,6
5,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,John Varnum,VJ0043,null,null,5
6,Essex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,scattering,null,null,null,132
1,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Jeremiah Nelson,NJ0045,Federalist,A01,34
2,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Thomas Kitteridge,KT0032,Republican,A03,122
3,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Samuel Nye,NS0040,null,null,NA
4,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,Asa Andrews,AA0009,null,null,NA
5,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,John Varnum,VJ0043,null,null,NA
6,Middlesex,ma.uscongress.essexnorth.ballot3.1817,1817-05,1817,General,"Massachusetts 1817 U.S. House of Representatives, Essex North District, Ballot 3",U.S. House of Representatives,ON125,scattering,null,null,null,1
