election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,William Lithgow,LW0054,null,null,1,1036
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Henry Dearborn,DH0026,null,null,2,667
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Daniel Coney,CD0042,null,null,3,244
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Alexander Campbell,CA0083,null,null,4,125
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Dudley Sargent,SD0149,null,null,5,73
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Thomas Rice,RT0039,null,null,6,68
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Dummer Sewall,SD0057,null,null,7,31
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,John Gardiner,GJ0180,null,null,8,21
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Isaac Parker,PI0010,null,null,9,12
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Henry Sewall,SH0030,null,null,10,8
ma.uscongress.4.lincolnhancockwashington.1792,1792-10,1792,General,"Massachusetts 1792 U.S. House of Representatives, District 4, Candidate from Lincoln, Hancock or Washington County",U.S. House of Representatives,ON125,Waterman Thomas,TW0063,null,null,11,4
