election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,candidate_num,overview_vote
ma.uscongress.southern.3.ballot4.1799,1799-06,1799,General,"Massachusetts 1799 U.S. House of Representatives, District Southern 3, Ballot 4",U.S. House of Representatives,ON125,Phanuel Bishop,BP0031,null,null,1,1583
ma.uscongress.southern.3.ballot4.1799,1799-06,1799,General,"Massachusetts 1799 U.S. House of Representatives, District Southern 3, Ballot 4",U.S. House of Representatives,ON125,Stephen Bullock,BS0112,null,null,2,1454
ma.uscongress.southern.3.ballot4.1799,1799-06,1799,General,"Massachusetts 1799 U.S. House of Representatives, District Southern 3, Ballot 4",U.S. House of Representatives,ON125,George Leonard,LG0029,null,null,3,4
ma.uscongress.southern.3.ballot4.1799,1799-06,1799,General,"Massachusetts 1799 U.S. House of Representatives, District Southern 3, Ballot 4",U.S. House of Representatives,ON125,Moses Bullen,BM0034,null,null,4,1
