election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,14,-4699,1.0
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,19,-4694,1.0
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,19,-4694,1.0
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,31,-4682,0.99
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,31,-4682,0.99
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,31,-4682,0.99
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,59,-4654,0.99
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,74,-4639,0.98
pa.uscongress5.1816,1816,William Maclay,MW0302,Republican,A03,4713,89,-4624,0.98
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,19,-4214,1.0
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,20,-4213,1.0
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,20,-4213,1.0
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,26,-4207,0.99
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,29,-4204,0.99
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,36,-4197,0.99
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,57,-4176,0.99
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,74,-4159,0.98
pa.uscongress5.1816,1816,Andrew Boden,BA0228,Republican,A03,4233,87,-4146,0.98
pa.uscongress1.1816,1816,Adam Seybert,SA0219,Republican,A03,4054,132,-3922,0.97
pa.uscongress1.1816,1816,William Anderson,AW0096,Republican,A03,4038,139,-3899,0.97
pa.uscongress1.1816,1816,Adam Seybert,SA0219,Republican,A03,4054,310,-3744,0.92
pa.uscongress1.1816,1816,William Anderson,AW0096,Republican,A03,4038,315,-3723,0.92
pa.uscongress1.1816,1816,Adam Seybert,SA0219,Republican,A03,4054,690,-3364,0.83
pa.uscongress1.1816,1816,William Anderson,AW0096,Republican,A03,4038,684,-3354,0.83
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,38,-2980,0.99
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,63,-2955,0.98
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,71,-2947,0.98
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,92,-2926,0.97
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,98,-2920,0.97
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,107,-2911,0.96
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,134,-2884,0.96
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,150,-2868,0.95
pa.uscongress5.1816,1816,James MacSherry,MJ0972,Federalist,A01,3018,157,-2861,0.95
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,38,-2722,0.99
pa.uscongress1.1816,1816,John Sergeant,SJ1073,Federalist,A01,2701,5414,2713,0.5
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,62,-2698,0.98
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,70,-2690,0.97
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,83,-2677,0.97
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,96,-2664,0.97
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,102,-2658,0.96
pa.uscongress1.1816,1816,Joseph Hopkinson,HJ0757,Federalist,A01,2672,5327,2655,0.5
pa.uscongress1.1816,1816,William Milnor,MW0326,Federalist,A01,2669,5305,2636,0.5
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,134,-2626,0.95
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,147,-2613,0.95
pa.uscongress5.1816,1816,John MacClelland,MJ1110,Federalist,A01,2760,148,-2612,0.95
pa.uscongress1.1816,1816,John Sergeant,SJ1073,Federalist,A01,2701,102,-2599,0.96
pa.uscongress1.1816,1816,Samuel Edwards,ES0034,Federalist,A01,2661,5259,2598,0.49
pa.uscongress1.1816,1816,Joseph Hopkinson,HJ0757,Federalist,A01,2672,102,-2570,0.96
pa.uscongress1.1816,1816,William Milnor,MW0326,Federalist,A01,2669,105,-2564,0.96
pa.uscongress1.1816,1816,Samuel Edwards,ES0034,Federalist,A01,2661,106,-2555,0.96
pa.uscongress1.1816,1816,John Sergeant,SJ1073,Federalist,A01,2701,168,-2533,0.94
pa.uscongress1.1816,1816,Joseph Hopkinson,HJ0757,Federalist,A01,2672,168,-2504,0.94
pa.uscongress1.1816,1816,William Milnor,MW0326,Federalist,A01,2669,170,-2499,0.94
pa.uscongress1.1816,1816,Samuel Edwards,ES0034,Federalist,A01,2661,164,-2497,0.94
pa.uscongress1.1816,1816,Jacob Sommer,SJ1311,New School Republican,A07,2565,103,-2462,0.96
