candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote
1,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Jonathan H. Hubbard,HJ1289,Federalist,A01,2131
2,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Aaron Leland,LA0135,Republican,A03,598
3,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,William C. Bradley,BW0418,Republican,A03,258
4,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Elias Keyes,KE0050,Republican,A03,43
5,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Paul Brigham,BP0101,Republican,A03,23
6,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Reuben Hatch,HR0106,Federalist,A01,NA
7,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Charles Marsh,MC0079,Federalist,A01,NA
8,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Titus Hutchinson,HT0218,Republican,A03,1
9,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Elijah Knight,KE0039,Republican,A03,1
10,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Benjamin Swan,SB0024,Federalist,A01,NA
11,Windham,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Royal Tyler,TR0035,Republican,A03,NA
1,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Jonathan H. Hubbard,HJ1289,Federalist,A01,1011
2,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Aaron Leland,LA0135,Republican,A03,1971
3,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,William C. Bradley,BW0418,Republican,A03,5
4,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Elias Keyes,KE0050,Republican,A03,41
5,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Paul Brigham,BP0101,Republican,A03,NA
6,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Reuben Hatch,HR0106,Federalist,A01,NA
7,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Charles Marsh,MC0079,Federalist,A01,2
8,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Titus Hutchinson,HT0218,Republican,A03,2
9,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Elijah Knight,KE0039,Republican,A03,NA
10,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Benjamin Swan,SB0024,Federalist,A01,1
11,Windsor,vt.uscongress.southeast.secondballot.1808,1808-12,1808,General,"Vermont 1808 U.S. House of Representatives, District 2, Ballot 2",U.S. House of Representatives,ON125,Royal Tyler,TR0035,Republican,A03,1
