id,state,year,congress,district
ms.congress.1817,MS,1817,15,0
ms.congress.1819,MS,1819,16,0
ms.uscongress.1820,MS,1820,17,0
ms.uscongress.1822,MS,1822,18,0
ms.uscongress.1824,MS,1824,19,0
