election_id,election_year,candidate,name_id,affiliation,affiliation_id,county_vote,district_vote,difference_vote,difference_percentage
de.uscongress.1816,1816,Louis MacLane,ML0002,Federalist,A01,3580,NA,-3580,1.0
de.uscongress.1816,1816,Willard Hall,HW0048,Republican,A03,3534,NA,-3534,1.0
de.uscongress.1816,1816,Caesar A. Rodney,RC0001,Republican,A03,3521,NA,-3521,1.0
de.uscongress.1816,1816,Caleb Rodney,RC0002,Federalist,A01,3433,NA,-3433,1.0
de.uscongress.1816,1816,Thomas Clayton,CT0005,Federalist,A01,486,NA,-486,1.0
de.uscongress.1816,1816,Thomas Cooper,CT0008,Federalist,A01,390,NA,-390,1.0
de.uscongress.1816,1816,James Rodgers,RJ0009,null,null,2,NA,-2,1.0
de.uscongress.1816,1816,George Whitlock,WG0136,null,null,1,NA,-1,1.0
de.uscongress.1816,1816,John Reynolds,RJ0673,null,null,1,NA,-1,1.0
de.uscongress.1816,1816,Richard C. Dale,DR0001,null,null,1,NA,-1,1.0
de.uscongress.1816,1816,Thomas Clark,CT0154,null,null,1,NA,-1,1.0
